enrichment_resnet_vanilla,40.806,62.086,71.272,76.026,78.734,80.92,82.078,82.92,83.946,84.23,84.92,85.138,85.556,85.924,85.998,86.112,86.29,86.642,86.688,87.04,86.946,87.338,87.394,87.382,87.398,87.464,87.614,87.578,87.814,87.604,87.518,87.684,88.16,87.918,88.032,87.962,88.008,87.974,88.214,88.32,87.862,88.29,88.432,88.174,88.284,88.252,88.114,88.514,88.616,88.432,88.324,88.324,88.582,88.582,88.224,88.156,88.314,88.706,88.574,88.702,88.562,88.738,88.676,88.626,88.466,88.558,88.33,88.538,88.738,88.694,88.78,88.464,88.536,88.638,88.562,88.562,88.776,88.584,88.742,88.612,88.308,88.774,88.684,88.61,88.728,88.828,88.722,88.674,88.482,88.802,88.51,88.622,88.578,88.708,88.758,88.572,88.672,88.668,88.76,88.718,88.89,88.648,88.762,88.696,88.832,88.74,88.646,88.472,88.958,88.816,88.686,88.876,88.352,88.934,88.648,88.612,88.678,88.762,88.654,88.928,88.658,88.98,88.854,88.654,88.846,88.604,88.578,88.814,88.95,88.966,88.76,88.39,88.738,88.924,88.556,88.762,88.88,88.678,89.1,88.838,88.836,88.83,88.69,88.81,88.868,88.888,88.682,88.888,88.704,88.984,88.806,88.646,88.68,88.746,89.006,88.654,88.698,88.916,88.788,88.594,88.914,88.668,88.906,88.696,88.652,89.034,88.922,88.776,88.596,88.75,88.868,88.864,88.808,88.742,88.806,88.838,88.35,88.828,88.98,88.722,88.692,88.722,88.788,88.556,88.782,88.8,88.798,88.638,88.888,88.706,88.392,88.738,88.588,88.926,88.79,88.82,88.734,88.738,88.942,88.48
enrichment_vgg_random_cropping,19.262,30.912,40.208,53.668,61.21,66.072,68.692,70.768,72.278,73.106,74.182,74.866,75.242,75.922,76.548,76.608,76.706,77.192,77.134,77.386,77.958,77.9,78.004,78.206,78.004,78.64,78.398,78.886,78.664,78.57,79.072,79.178,79.352,79.532,79.356,79.534,79.74,79.77,79.744,79.868,79.722,79.992,80.032,80.106,79.94,80.072,80.214,80.128,80.296,80.084,80.42,80.262,80.522,80.634,80.646,80.628,80.124,80.652,80.934,81.216,80.51,80.862,80.578,80.922,80.924,80.668,80.906,80.636,81.026,80.664,81.106,81.172,81.162,81.268,81.222,80.856,81.14,81.158,81.07,81.366,81.084,80.84,80.718,81.044,81.112,80.808,81.178,81.118,81.184,81.558,81.04,81.35,81.554,81.228,81.56,81.022,81.426,81.066,81.286,81.41,81.306,81.484,81.398,81.174,81.506,81.322,81.406,81.712,81.444,81.28,81.312,81.526,81.632,81.546,81.11,81.338,81.456,81.282,81.22,81.316,81.43,81.568,81.148,81.39,81.44,81.748,81.216,81.558,81.474,81.356,81.506,81.636,81.406,81.432,81.54,81.524,81.238,81.326,81.222,81.67,81.47,81.618,81.21,81.314,81.44,81.556,81.656,80.83,81.12,81.56,81.692,81.634,81.21,81.292,81.632,81.528,81.322,81.11,81.472,81.492,81.384,81.716,81.682,81.414,81.6,81.29,81.446,81.524,81.524,81.712,81.614,81.578,81.232,81.25,81.664,81.446,81.608,81.476,81.674,81.718,81.226,81.438,81.49,81.724,81.664,81.294,81.718,81.496,81.44,81.782,81.21,81.81,81.388,81.696,81.584,81.286,81.322,81.628,81.504,81.362
enrichment_vgg_random_affine,13.366,18.56,19.606,20.498,20.682,20.68,21.242,21.53,21.798,22.442,22.474,22.752,23.054,23.226,23.434,23.144,23.662,24.108,24.006,23.876,23.798,23.918,24.352,24.342,24.404,24.99,24.972,24.61,25.056,25.25,25.236,25.346,24.986,25.332,25.272,25.206,25.398,26.042,25.792,25.548,25.646,25.652,25.608,25.544,25.468,25.726,25.79,26.162,25.746,25.576,25.348,25.99,25.956,25.438,25.554,26.022,26.186,25.804,25.806,25.528,25.774,25.62,25.812,25.776,25.658,25.67,26.262,25.484,25.894,25.946,25.946,26.222,26.228,26.058,26.392,25.848,26.052,26.146,25.988,25.738,25.96,25.994,26.31,25.96,26.19,26.342,25.712,26.05,26.066,26.198,26.252,26.376,26.106,26.09,26.016,25.932,26.198,26.112,25.752,26.318,26.028,26.172,26.03,26.09,26.258,26.186,26.108,26.348,26.442,26.46,26.162,26.162,25.688,25.904,26.038,26.202,26.026,26.164,26.344,26.182,26.298,26.25,25.712,25.964,26.21,26.672,26.01,26.278,25.802,26.118,26.576,26.45,26.096,26.566,26.236,26.156,26.064,26.108,26.126,26.196,26.628,26.39,26.124,25.952,26.212,26.162,25.594,25.906,26.266,26.358,26.338,26.04,26.334,26.452,26.024,26.286,25.912,26.33,26.102,25.872,26.092,25.976,26.05,26.186,26.468,25.686,25.964,25.704,25.936,26.122,26.252,26.35,26.446,25.662,26.16,25.916,25.652,25.764,26.008,26.12,25.924,25.876,26.056,26.284,25.986,25.956,25.968,25.938,25.63,26.046,25.764,26.004,26.028,25.552,25.098,25.996,25.918,26.186,26.108,25.562
enrichment_vgg_random_property,10.534,14.772,23.514,37.312,50.76,58.75,62.338,65.444,68.154,70.474,72.22,73.194,74.018,74.992,75.024,75.464,75.852,76.212,76.678,77.164,77.096,77.798,78.06,77.848,78.142,78.23,78.768,78.664,78.904,78.638,79.11,79.34,78.914,79.212,79.65,79.48,79.886,79.792,79.618,79.648,79.776,79.668,80.054,79.652,80.064,80.026,79.688,80.142,79.98,80.188,80.408,80.298,80.178,80.134,80.074,79.942,80.49,80.35,79.956,80.796,80.354,80.318,80.394,80.246,80.59,80.418,80.48,80.864,80.53,80.52,81.07,80.782,80.872,80.812,81.05,81.142,80.748,80.624,81.398,80.69,81.084,81.076,80.732,81.366,80.964,81.132,81.098,81.078,81.012,81.266,81.132,81.156,81.37,81.382,81.332,81.276,81.392,81.334,81.256,81.588,81.344,81.67,81.196,81.454,81.452,81.266,81.212,81.41,81.354,81.328,81.52,81.366,81.46,81.53,81.25,81.388,81.804,81.468,81.296,81.224,81.536,81.112,81.384,81.27,81.6,81.332,81.508,81.414,81.524,81.44,81.85,81.468,81.168,81.826,81.49,81.782,81.652,81.458,81.356,81.554,81.478,81.31,81.5,81.85,81.206,81.494,81.758,81.268,81.654,81.868,81.5,81.616,81.474,81.46,81.686,81.52,81.586,81.512,81.648,81.826,81.548,81.576,81.664,81.366,81.682,81.178,81.63,81.45,81.428,81.462,81.548,81.59,81.506,81.446,81.572,81.16,81.576,81.9,81.748,82.092,81.824,81.446,81.648,81.288,81.528,81.468,81.782,81.492,81.744,81.472,81.444,81.766,81.766,81.434,81.62,81.3,81.76,81.422,81.674,81.914
enrichment_vgg_all,10.104,10.294,10.594,11.338,11.62,11.814,12.22,12.534,13.124,13.39,13.466,13.85,13.676,13.642,13.65,13.91,13.896,14.124,13.994,13.748,14.372,14.162,14.326,13.832,14.418,14.444,14.506,14.518,14.718,14.502,14.542,14.538,14.636,14.834,15.28,14.552,14.724,15.186,14.742,15.052,14.778,15.044,15.03,15.168,14.376,15.12,15.312,15.06,15.4,15.1,15.572,15.442,15.11,15.424,15.132,15.42,15.048,15.296,15.252,15.074,15.388,15.552,15.496,15.086,15.294,15.116,15.044,15.188,15.388,15.348,15.01,15.182,15.0,15.376,15.336,15.51,15.406,15.39,15.4,15.074,15.078,15.198,15.342,15.154,15.402,15.464,15.03,15.372,15.24,14.456,14.952,14.988,14.888,15.148,15.368,15.28,14.24,15.1,15.272,15.118,14.926,15.302,14.968,15.046,15.17,15.232,15.148,15.506,15.228,15.226,15.192,15.056,15.166,15.276,15.332,15.082,15.36,15.448,15.562,15.134,15.176,15.256,15.086,14.996,13.854,14.772,14.722,14.808,15.024,14.756,14.96,15.146,15.134,14.874,15.226,15.198,15.112,15.208,15.246,14.872,15.076,15.322,14.878,14.982,14.86,15.058,15.184,15.034,15.042,14.866,14.956,15.176,14.84,14.618,14.608,14.952,14.788,14.92,15.012,15.082,14.818,14.912,14.444,15.128,14.828,14.994,15.06,15.184,15.084,15.102,15.094,15.336,14.396,15.052,14.152,15.004,15.05,15.086,15.242,14.942,15.016,15.34,15.138,15.09,15.266,14.986,14.714,15.084,14.914,14.846,14.414,15.174,14.746,15.03,15.036,14.946,15.204,15.156,14.64,15.042
enrichment_2_resnet_horizontal_flip,44.652,66.07,74.026,77.312,79.328,80.728,81.222,81.996,82.74,83.234,83.44,83.814,83.98,84.21,84.716,84.6,84.764,84.912,85.16,84.91,85.184,85.356,85.58,85.568,85.512,85.286,85.44,85.766,85.654,85.598,86.13,85.68,85.896,86.104,85.512,86.072,86.106,85.932,86.106,86.096,86.076,86.122,86.034,86.276,86.174,85.896,86.396,86.04,86.124,86.17,86.212,86.082,86.314,86.444,86.56,86.314,86.088,86.334,86.446,86.156,86.414,86.366,86.342,86.4,86.456,86.496,86.326,86.352,86.34,86.514,86.434,86.446,86.756,86.456,86.44,86.532,86.592,86.376,86.258,86.446,86.474,86.212,86.734,86.488,86.482,86.588,86.5,86.3,86.664,86.422,86.522,86.538,86.636,86.704,86.782,86.572,86.732,86.418,86.48,86.538,86.678,86.55,86.624,86.376,86.536,86.822,86.56,86.844,86.442,86.498,86.58,86.674,86.738,86.768,86.552,86.594,86.68,86.454,86.75,86.832,86.516,86.448,86.656,86.492,86.41,86.508,86.608,86.418,86.55,86.6,86.588,86.406,86.8,86.578,86.764,86.656,86.642,86.384,86.752,86.772,86.9,86.628,86.642,86.714,86.574,86.862,86.592,86.538,86.81,86.466,86.78,86.662,86.564,86.766,86.608,86.67,86.498,86.698,86.61,86.84,86.76,86.852,86.582,86.852,86.836,86.57,86.632,86.752,86.726,86.718,86.716,86.878,86.754,86.604,86.75,86.722,86.674,86.424,86.53,86.86,86.346,86.77,86.506,86.554,86.586,86.862,86.776,86.59,86.648,86.904,86.602,86.862,86.712,86.928,86.536,86.604,86.592,86.648,86.586,86.706
enrichment_2_resnet_random_affine,25.254,34.744,39.698,44.41,47.116,49.278,51.746,52.744,53.842,54.228,55.076,55.082,55.652,55.946,56.346,56.536,56.836,57.324,57.912,57.426,57.934,57.614,57.568,57.756,58.16,58.556,58.814,58.346,58.542,58.322,58.556,58.656,59.06,58.456,59.124,59.12,58.81,58.824,59.29,59.156,59.236,59.19,59.208,59.118,59.146,59.432,59.262,59.544,59.46,59.316,59.536,59.576,59.322,59.626,59.206,59.586,59.656,59.688,59.942,59.772,59.474,59.548,59.948,59.474,59.932,59.562,59.482,59.874,59.564,59.956,59.506,59.948,59.692,60.01,59.682,59.784,59.666,59.77,59.914,59.44,59.896,59.832,59.828,60.002,60.046,59.864,59.784,60.024,59.842,59.978,60.274,60.152,59.826,60.23,59.914,59.914,60.484,60.032,60.326,59.938,60.028,60.032,60.034,59.98,59.986,59.892,60.21,60.068,60.006,60.23,60.068,59.888,60.332,59.77,60.046,60.372,59.884,60.28,59.916,60.026,60.062,59.972,59.966,60.216,60.064,60.174,59.702,60.018,60.406,60.064,59.71,59.582,59.984,60.084,60.154,60.536,60.094,59.914,59.81,60.258,60.078,59.866,59.696,59.902,60.138,59.436,59.888,59.954,59.792,59.574,60.318,60.174,60.042,59.978,60.092,60.212,60.226,60.0,59.808,60.178,59.87,60.294,60.198,59.938,60.048,60.288,60.208,60.254,60.16,60.016,59.87,60.104,60.156,60.04,60.188,60.292,60.34,60.214,60.03,59.672,60.1,59.856,60.238,60.138,60.122,60.252,59.712,60.01,60.302,60.272,60.382,60.38,60.058,59.966,60.3,59.832,59.998,60.178,59.852,60.002
enrichment_2_resnet_all,21.022,29.162,35.418,39.15,42.238,44.236,45.224,45.76,46.734,46.61,47.622,47.804,47.708,48.184,48.558,48.988,48.758,48.998,49.75,49.344,49.656,49.862,49.858,49.532,50.352,49.572,50.326,50.436,50.386,50.312,50.27,50.604,50.344,50.65,50.696,50.618,50.676,50.812,50.56,50.926,51.096,50.758,50.672,51.184,50.992,50.996,51.508,51.63,51.232,51.328,51.14,50.918,51.442,51.1,51.41,51.286,51.238,51.248,51.232,51.188,51.314,50.938,51.44,51.374,51.012,51.444,50.938,51.572,51.366,51.48,51.26,51.7,51.414,51.6,51.292,51.744,51.42,51.54,51.474,51.126,51.188,51.482,51.454,51.84,51.884,51.3,51.406,51.68,51.506,51.46,51.566,51.692,51.762,51.968,51.408,52.038,51.562,51.514,51.958,51.792,51.338,51.61,51.714,51.718,51.322,51.234,52.09,51.706,51.702,51.676,51.8,51.642,51.864,51.412,51.486,51.814,51.968,51.874,51.62,51.522,51.62,51.596,51.608,51.724,52.012,51.59,51.994,51.662,51.712,51.78,51.614,51.796,51.666,51.204,52.146,51.746,51.674,51.716,51.596,51.866,51.798,51.69,51.666,51.748,51.844,52.336,51.936,51.854,51.718,51.47,51.88,51.414,52.012,52.102,52.174,51.614,51.788,51.688,51.668,51.898,51.608,52.0,51.8,52.282,51.746,51.88,52.238,51.378,51.778,51.976,51.606,51.638,52.1,51.61,51.556,51.872,52.248,51.556,51.742,51.942,52.244,51.86,51.51,51.712,51.37,51.574,52.296,51.89,51.428,51.42,52.17,51.982,51.906,51.892,51.886,51.538,51.852,51.588,51.4,51.494
enrichment_2_googlenet_horizontal_flip,46.916,67.44,74.022,77.09,78.618,79.51,80.47,81.296,81.708,82.3,82.684,82.886,83.21,83.214,83.446,83.858,83.826,84.058,84.346,84.478,84.428,84.918,84.734,84.644,84.888,84.87,84.904,85.04,84.92,85.174,85.126,85.286,85.1,85.528,85.498,85.432,85.428,85.526,85.2,85.56,85.276,85.56,85.624,85.74,85.674,85.612,85.662,85.768,85.726,85.614,85.694,85.74,85.686,85.748,85.96,85.834,85.85,86.188,85.67,85.822,85.844,85.642,85.89,86.016,85.908,85.95,85.922,86.154,86.094,86.054,85.87,85.822,86.204,86.11,85.97,85.862,85.698,86.096,86.256,85.888,86.056,86.21,86.266,86.018,86.212,85.98,85.788,86.168,85.916,86.024,86.048,86.41,86.168,86.07,86.202,86.38,86.248,86.09,86.188,86.136,86.37,86.088,86.19,86.338,86.142,86.512,86.0,86.332,86.328,86.228,86.18,86.11,86.174,86.252,86.262,86.194,86.26,86.238,86.328,85.976,86.186,86.286,86.084,86.362,86.398,86.236,86.248,86.282,86.284,86.326,86.26,86.378,86.404,86.342,86.146,86.11,86.362,86.378,86.386,86.538,86.402,86.458,86.428,86.378,86.242,86.308,86.324,86.458,86.104,86.342,86.464,86.374,86.376,86.36,86.538,86.564,86.224,86.164,86.424,86.158,86.544,86.242,86.34,86.432,86.476,86.484,86.478,86.446,86.504,86.34,86.484,86.446,86.492,86.33,86.4,86.282,86.334,86.638,86.228,86.788,86.324,86.286,86.454,86.39,86.408,86.374,86.352,86.472,86.288,86.528,86.57,86.162,86.338,86.29,86.15,86.332,86.398,86.18,86.382,86.456
enrichment_2_googlenet_random_affine,26.22,37.33,43.1,45.834,47.616,49.322,50.398,51.506,52.842,53.056,54.018,54.538,55.284,54.4,55.596,56.136,56.284,56.524,56.734,56.962,56.858,57.07,56.998,57.04,57.526,57.344,57.286,57.526,57.87,57.972,58.122,58.404,58.022,58.166,58.382,58.568,58.088,58.574,58.248,58.264,58.83,58.556,58.638,58.892,58.752,58.93,58.722,58.958,58.78,58.59,58.942,58.934,58.608,59.018,58.802,58.798,59.014,58.914,59.202,59.078,58.652,58.94,59.01,59.05,59.298,59.162,59.444,58.926,59.318,59.82,59.498,59.026,59.468,59.494,59.394,59.428,59.632,59.226,59.396,59.564,59.044,59.35,59.468,59.442,59.478,59.294,59.416,59.252,59.44,59.876,59.316,59.252,59.4,59.428,59.438,59.374,59.452,59.382,59.968,59.554,59.672,59.302,59.27,59.174,59.744,59.758,59.52,59.288,59.494,59.44,59.478,59.054,59.436,59.202,59.598,59.452,59.33,59.154,59.176,59.9,59.14,59.398,59.534,59.468,59.582,59.576,59.22,59.532,59.714,59.474,59.3,59.608,59.152,59.174,59.766,59.718,59.36,59.458,59.662,59.19,59.506,59.324,59.534,59.088,59.682,59.304,59.446,59.796,59.162,59.644,59.086,59.272,59.416,59.518,59.312,59.296,59.414,59.594,59.132,59.568,59.542,59.52,59.62,59.214,59.144,59.638,59.462,59.054,59.594,59.546,59.94,59.192,59.52,59.312,59.106,59.242,59.324,59.62,59.332,59.598,59.508,59.388,59.46,59.586,59.52,59.188,59.41,59.422,59.414,59.142,59.47,59.32,59.366,59.544,59.538,59.38,59.344,59.424,59.814,59.256
enrichment_2_googlenet_all,22.628,32.26,36.392,39.152,41.646,42.574,43.992,45.304,46.19,46.676,46.662,47.232,47.652,48.166,48.292,48.63,48.668,48.922,49.542,49.726,49.17,49.114,49.716,49.648,49.862,49.934,50.044,50.098,50.494,50.39,50.264,50.45,50.45,50.836,50.364,50.49,50.626,50.688,50.482,51.014,50.92,50.908,51.072,51.016,50.968,51.136,51.142,50.692,51.138,51.25,51.106,51.216,50.758,50.978,51.142,51.336,51.084,51.122,51.07,50.814,50.848,51.392,51.406,51.182,51.262,51.254,51.21,51.428,51.562,51.446,51.294,51.342,51.234,51.07,51.27,51.202,51.552,51.206,51.228,51.198,51.356,51.14,51.838,51.244,51.376,51.37,51.408,51.42,51.582,51.674,51.6,51.7,51.616,51.672,51.71,51.564,51.608,51.682,51.526,51.524,51.366,51.17,51.89,51.6,51.524,51.496,51.426,51.544,51.33,51.626,51.278,51.532,51.348,51.53,51.512,51.422,51.026,51.022,51.578,51.592,51.306,51.66,51.484,51.432,51.314,51.35,51.256,51.386,51.496,51.346,51.818,51.648,51.704,51.73,52.0,51.472,51.154,51.83,51.716,51.194,51.728,51.74,51.394,51.348,51.474,51.36,51.054,51.81,51.258,51.872,51.788,51.02,51.754,51.672,51.294,51.184,51.454,51.446,51.964,51.652,51.88,51.738,51.472,50.888,51.614,51.644,51.562,51.076,51.398,51.55,51.492,51.728,51.138,51.48,51.384,51.546,51.594,51.63,51.894,51.498,51.384,51.286,51.5,51.358,51.582,51.47,51.44,51.82,51.558,51.118,51.454,51.422,51.75,51.412,51.664,51.676,51.682,51.35,51.76,51.266
enrichment_2_vgg_horizontal_flip,19.25,37.264,55.416,63.514,67.938,70.478,72.514,74.396,75.688,76.646,77.006,77.83,78.132,78.392,79.018,78.99,79.07,79.52,79.524,79.998,80.126,80.208,80.278,80.862,80.548,80.356,81.034,81.022,81.174,81.096,81.338,81.634,81.27,81.154,81.786,81.806,81.8,81.668,81.852,81.842,81.914,82.032,82.286,81.978,82.29,82.238,82.378,82.47,82.456,82.756,82.554,82.462,82.37,82.53,82.488,82.348,82.824,82.328,82.608,82.592,82.568,82.646,82.702,82.782,82.492,82.824,82.626,82.812,82.794,82.838,83.076,82.702,82.954,82.792,82.898,82.89,83.012,82.776,82.976,82.87,82.456,82.78,82.642,83.18,82.546,82.734,83.012,83.182,82.834,82.714,82.848,82.996,82.902,83.068,82.782,83.05,82.76,83.094,83.206,83.048,82.786,83.174,82.94,83.268,82.94,82.814,82.946,82.986,83.156,83.04,83.172,83.108,83.018,83.092,83.204,82.94,82.994,82.906,83.17,82.816,83.294,83.46,83.086,83.122,83.084,83.062,83.508,83.17,83.206,83.256,83.188,83.132,83.236,83.106,83.35,83.156,83.112,83.256,83.07,83.04,83.29,83.608,83.086,83.164,83.09,82.75,83.094,83.182,83.3,82.92,82.878,82.804,83.116,83.234,83.344,83.492,83.256,83.11,83.396,83.32,82.994,83.762,83.18,83.116,83.452,83.4,83.222,83.104,83.34,83.266,83.068,83.466,83.574,82.936,83.182,83.132,83.31,82.984,83.064,83.394,83.006,83.402,82.95,83.502,83.36,83.428,83.234,83.106,83.146,83.01,83.034,83.232,83.554,83.19,83.33,83.332,83.294,83.16,83.204,83.546
enrichment_2_vgg_random_affine,11.536,15.21,20.04,21.184,23.306,25.91,28.64,30.456,31.566,33.558,34.864,36.426,40.65,42.512,43.976,45.1,45.614,46.66,46.976,47.956,47.828,48.642,49.292,48.974,49.41,49.922,50.202,50.026,50.094,50.666,51.08,50.868,50.72,51.42,51.37,51.348,51.338,51.83,51.572,51.81,51.772,51.714,52.406,51.946,52.0,51.848,51.842,52.002,52.38,52.086,52.122,52.234,52.442,52.212,51.936,52.346,52.158,52.768,52.278,52.124,52.33,52.238,52.744,52.31,52.642,52.162,52.488,52.628,52.684,52.576,52.42,52.512,52.466,52.446,52.286,52.748,52.792,52.426,52.718,52.654,52.896,52.898,52.768,53.038,52.876,52.804,52.766,52.538,52.932,52.67,52.93,52.656,52.86,53.06,52.558,52.93,53.148,52.91,53.042,52.822,52.976,52.984,52.616,52.55,53.102,53.004,52.918,53.094,53.062,53.01,52.786,52.278,53.04,52.938,52.976,52.846,53.036,53.232,52.91,53.094,53.134,52.532,52.764,52.694,53.484,53.018,52.884,53.012,53.196,52.694,52.746,53.116,53.224,52.872,52.748,52.928,53.376,52.784,53.318,52.854,52.98,53.016,52.434,53.242,52.8,52.87,53.368,53.402,53.472,53.004,53.206,52.882,52.848,53.256,52.824,53.102,53.36,52.782,52.896,53.282,53.168,52.754,53.71,52.564,53.196,53.332,53.334,53.016,53.412,53.034,53.352,53.276,53.112,52.968,52.632,53.102,53.21,52.944,53.302,52.938,53.48,53.042,53.372,53.068,52.49,52.986,53.07,52.88,53.288,52.798,52.862,53.424,52.56,53.618,53.216,53.07,52.826,53.048,53.162,53.392
enrichment_2_vgg_all,12.546,15.32,16.08,17.426,18.648,20.664,23.224,26.178,24.356,27.232,29.19,31.146,32.806,35.246,36.234,37.236,37.766,38.35,38.884,39.36,40.256,40.926,40.826,40.566,41.35,41.578,41.578,42.098,41.808,42.28,42.16,42.34,42.526,42.742,43.322,43.77,43.882,43.662,43.99,43.438,43.756,44.322,43.992,43.858,44.23,44.124,44.218,44.002,44.624,44.36,44.438,44.176,44.53,44.67,44.652,45.266,44.652,44.66,44.86,44.802,45.122,45.458,45.088,45.174,45.074,44.824,44.614,44.82,44.92,44.52,44.482,45.11,45.332,44.818,45.248,44.974,44.52,44.848,45.726,45.342,45.034,44.89,45.382,45.494,45.14,45.322,44.924,44.73,45.104,44.914,45.262,45.216,45.252,45.044,45.688,45.018,45.306,45.674,45.32,45.616,44.966,44.854,45.08,45.106,45.316,44.884,45.932,44.996,45.412,45.404,45.074,44.87,45.194,45.14,45.002,45.058,45.338,45.516,44.776,45.168,44.938,45.508,45.144,45.404,45.282,45.546,45.278,45.052,45.394,45.45,45.412,45.332,45.18,45.492,45.308,45.858,45.48,44.854,45.238,45.466,45.146,45.146,45.73,45.234,44.926,45.186,45.6,45.32,45.62,45.216,45.244,45.44,45.144,45.342,45.132,44.99,45.118,45.196,45.382,45.414,45.118,45.242,44.938,45.52,45.056,45.44,45.476,45.602,44.96,45.398,45.486,44.658,45.41,45.096,45.122,45.392,45.592,45.386,45.258,45.484,45.168,44.856,45.158,44.976,45.528,45.232,45.268,45.682,45.59,44.732,45.408,45.474,45.206,45.174,44.502,45.316,45.222,44.898,45.0,45.216
